Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
ADVENTHTL,Buy,130.44,128.5,119.49,144.19
BAJAJINDEF,Buy,238.38,232.38,210.31,255.03
CAMS,Buy,743.47,735.04,708.94,812.86
CONCOR,Buy,451.57,445.54,428.64,470.73
DWARKESH,Sell,45.32,45.46005408523962,48.87,42.51
ENDURANCE,Buy,2507.67,2490.74,2380.81,2726.61
HINDPETRO,Buy,363.28,357.58,342.12,381.12
IONEXCHANG,Buy,345.68,343.84,321.29,390.33
