Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice,Status,ExitPrice,ExitDate,2026-08-04_DayMaxProfit,2026-08-04_DayMaxLoss,2026-08-04_MaxProfit,2026-08-04_MaxLoss,2026-08-04_MaxDrawdown,2026-08-04_CurrentPnL,2026-08-05_DayMaxProfit,2026-08-05_DayMaxLoss,2026-08-05_MaxProfit,2026-08-05_MaxLoss,2026-08-05_MaxDrawdown,2026-08-05_CurrentPnL,2026-08-06_DayMaxProfit,2026-08-06_DayMaxLoss,2026-08-06_MaxProfit,2026-08-06_MaxLoss,2026-08-06_MaxDrawdown,2026-08-06_CurrentPnL,2026-08-07_DayMaxProfit,2026-08-07_DayMaxLoss,2026-08-07_MaxProfit,2026-08-07_MaxLoss,2026-08-07_MaxDrawdown,2026-08-07_CurrentPnL,2026-08-10_DayMaxProfit,2026-08-10_DayMaxLoss,2026-08-10_MaxProfit,2026-08-10_MaxLoss,2026-08-10_MaxDrawdown,2026-08-10_CurrentPnL,2026-08-11_DayMaxProfit,2026-08-11_DayMaxLoss,2026-08-11_MaxProfit,2026-08-11_MaxLoss,2026-08-11_MaxDrawdown,2026-08-11_CurrentPnL,2026-08-12_DayMaxProfit,2026-08-12_DayMaxLoss,2026-08-12_MaxProfit,2026-08-12_MaxLoss,2026-08-12_MaxDrawdown,2026-08-12_CurrentPnL,2026-08-13_DayMaxProfit,2026-08-13_DayMaxLoss,2026-08-13_MaxProfit,2026-08-13_MaxLoss,2026-08-13_MaxDrawdown,2026-08-13_CurrentPnL,2026-08-14_DayMaxProfit,2026-08-14_DayMaxLoss,2026-08-14_MaxProfit,2026-08-14_MaxLoss,2026-08-14_MaxDrawdown,2026-08-14_CurrentPnL,2026-08-17_DayMaxProfit,2026-08-17_DayMaxLoss,2026-08-17_MaxProfit,2026-08-17_MaxLoss,2026-08-17_MaxDrawdown,2026-08-17_CurrentPnL,2026-08-18_DayMaxProfit,2026-08-18_DayMaxLoss,2026-08-18_MaxProfit,2026-08-18_MaxLoss,2026-08-18_MaxDrawdown,2026-08-18_CurrentPnL,2026-08-19_DayMaxProfit,2026-08-19_DayMaxLoss,2026-08-19_MaxProfit,2026-08-19_MaxLoss,2026-08-19_MaxDrawdown,2026-08-19_CurrentPnL,2026-08-20_DayMaxProfit,2026-08-20_DayMaxLoss,2026-08-20_MaxProfit,2026-08-20_MaxLoss,2026-08-20_MaxDrawdown,2026-08-20_CurrentPnL,2026-08-21_DayMaxProfit,2026-08-21_DayMaxLoss,2026-08-21_MaxProfit,2026-08-21_MaxLoss,2026-08-21_MaxDrawdown,2026-08-21_CurrentPnL,2026-08-24_DayMaxProfit,2026-08-24_DayMaxLoss,2026-08-24_MaxProfit,2026-08-24_MaxLoss,2026-08-24_MaxDrawdown,2026-08-24_CurrentPnL,2026-08-25_DayMaxProfit,2026-08-25_DayMaxLoss,2026-08-25_MaxProfit,2026-08-25_MaxLoss,2026-08-25_MaxDrawdown,2026-08-25_CurrentPnL,2026-08-26_DayMaxProfit,2026-08-26_DayMaxLoss,2026-08-26_MaxProfit,2026-08-26_MaxLoss,2026-08-26_MaxDrawdown,2026-08-26_CurrentPnL,2026-08-27_DayMaxProfit,2026-08-27_DayMaxLoss,2026-08-27_MaxProfit,2026-08-27_MaxLoss,2026-08-27_MaxDrawdown,2026-08-27_CurrentPnL,2026-08-28_DayMaxProfit,2026-08-28_DayMaxLoss,2026-08-28_MaxProfit,2026-08-28_MaxLoss,2026-08-28_MaxDrawdown,2026-08-28_CurrentPnL,2026-08-31_DayMaxProfit,2026-08-31_DayMaxLoss,2026-08-31_MaxProfit,2026-08-31_MaxLoss,2026-08-31_MaxDrawdown,2026-08-31_CurrentPnL,2026-09-01_DayMaxProfit,2026-09-01_DayMaxLoss,2026-09-01_MaxProfit,2026-09-01_MaxLoss,2026-09-01_MaxDrawdown,2026-09-01_CurrentPnL,2026-09-02_DayMaxProfit,2026-09-02_DayMaxLoss,2026-09-02_MaxProfit,2026-09-02_MaxLoss,2026-09-02_MaxDrawdown,2026-09-02_CurrentPnL,2026-09-03_DayMaxProfit,2026-09-03_DayMaxLoss,2026-09-03_MaxProfit,2026-09-03_MaxLoss,2026-09-03_MaxDrawdown,2026-09-03_CurrentPnL
ADVANCE,Sell,113.8,116.98999786376953,123.98,105.67,SL Hit,124.97,2026-08-04,-9.82,-9.82,-9.82,-9.82,-9.82,-9.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KISSHT,Sell,311.6,318.79998779296875,338.25,279.81,Open,,,2.17,-2.05,2.17,-2.05,-4.22,1.27,3.32,0.39,3.32,-2.05,-4.22,1.22,3.02,-1.43,3.32,-2.05,-4.75,2.33,6.18,2.34,6.18,-2.05,-4.75,3.74,6.29,2.81,6.29,-2.05,-4.75,5.81,5.97,2.04,6.29,-2.05,-4.75,5.18,7.25,4.20,7.25,-2.05,-4.75,6.05,6.90,2.17,7.25,-2.05,-5.08,3.43,5.01,0.19,7.25,-2.05,-7.06,0.67,3.21,0.99,7.25,-2.05,-7.06,2.25,3.75,1.49,7.25,-2.05,-7.06,2.90,3.88,1.99,7.25,-2.05,-7.06,3.64,3.40,-0.85,7.25,-2.05,-8.10,2.87,2.90,-1.25,7.25,-2.05,-8.50,0.21,3.06,-2.71,7.25,-2.71,-9.96,1.93,2.20,-0.11,7.25,-2.71,-9.96,0.42,2.17,-0.05,7.25,-2.71,-9.96,1.62,4.69,0.67,7.25,-2.71,-9.96,2.73,2.95,-0.13,7.25,-2.71,-9.96,1.70,2.76,0.21,7.25,-2.71,-9.96,1.43,6.93,1.01,7.25,-2.71,-9.96,5.07,8.65,2.76,8.65,-2.71,-9.96,3.43,4.09,-0.77,8.65,-2.71,-9.96,2.02
MUKTAARTS,Buy,55.86,55.0,50.76,64.74,Open,,,3.62,-5.73,3.62,-5.73,-9.34,-2.88,1.97,-5.48,3.62,-5.73,-9.34,1.93,5.60,-2.40,5.60,-5.73,-9.34,5.23,3.85,0.30,5.60,-5.73,-9.34,2.04,-1.54,-2.79,5.60,-5.73,-9.34,-1.54,2.85,-4.94,5.60,-5.73,-10.54,2.36,4.71,0.25,5.60,-5.73,-10.54,1.25,3.83,-3.03,5.60,-5.73,-10.54,3.53,3.53,0.25,5.60,-5.73,-10.54,1.15,5.80,-3.15,5.80,-5.73,-10.54,1.24,1.24,-1.13,5.80,-5.73,-10.54,-1.07,3.80,0.25,5.80,-5.73,-10.54,0.25,4.71,0.25,5.80,-5.73,-10.54,3.96,3.42,-0.13,5.80,-5.73,-10.54,0.39,3.83,1.50,5.80,-5.73,-10.54,1.93,1.93,1.15,5.80,-5.73,-10.54,1.15,5.51,-1.27,5.80,-5.73,-10.54,4.82,4.69,0.13,5.80,-5.73,-10.54,4.69,6.64,0.25,6.64,-5.73,-10.54,0.70,0.70,0.34,6.64,-5.73,-10.54,0.34,3.74,1.50,6.64,-5.73,-10.54,2.04,3.33,2.04,6.64,-5.73,-10.54,2.94,5.51,0.43,6.64,-5.73,-10.54,0.43
RAJOOENG,Buy,52.68,52.5,47.98,60.15,SL Hit,47.98,2026-08-31,0.32,-3.09,0.32,-3.09,-3.42,-2.30,-1.48,-3.19,0.32,-3.19,-3.51,-3.02,-0.34,-3.00,0.32,-3.19,-3.51,-1.59,-0.63,-3.08,0.32,-3.19,-3.51,-1.90,-0.34,-2.85,0.32,-3.19,-3.51,-2.24,-1.48,-3.00,0.32,-3.19,-3.51,-2.77,-1.50,-4.88,0.32,-4.88,-5.20,-3.87,-2.26,-4.90,0.32,-4.90,-5.22,-3.40,-2.81,-4.90,0.32,-4.90,-5.22,-3.23,-2.71,-6.93,0.32,-6.93,-7.25,-4.76,-2.28,-6.99,0.32,-6.99,-7.31,-3.44,-2.24,-4.88,0.32,-6.99,-7.31,-3.23,-2.98,-5.56,0.32,-6.99,-7.31,-4.59,-3.19,-6.42,0.32,-6.99,-7.31,-4.40,-3.32,-6.04,0.32,-6.99,-7.31,-5.22,-4.61,-6.97,0.32,-6.99,-7.31,-5.98,-4.35,-6.76,0.32,-6.99,-7.31,-6.25,-4.54,-6.59,0.32,-6.99,-7.31,-6.06,-5.09,-6.80,0.32,-6.99,-7.31,-6.47,-3.19,-8.92,0.32,-8.92,-9.24,-8.92,,,,,,,,,,,,,,,,,,
SBIN,Sell,1040.0,1055.0,1078.52,985.64,SL Hit,1078.52,2026-08-06,0.87,-0.73,0.87,-0.73,-1.61,-0.26,-0.03,-1.44,0.87,-1.44,-2.31,-1.44,-1.20,-3.70,0.87,-3.70,-4.57,-3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
