Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice,Status,ExitPrice,ExitDate,2026-08-04_DayMaxProfit,2026-08-04_DayMaxLoss,2026-08-04_MaxProfit,2026-08-04_MaxLoss,2026-08-04_MaxDrawdown,2026-08-04_CurrentPnL,2026-08-05_DayMaxProfit,2026-08-05_DayMaxLoss,2026-08-05_MaxProfit,2026-08-05_MaxLoss,2026-08-05_MaxDrawdown,2026-08-05_CurrentPnL,2026-08-06_DayMaxProfit,2026-08-06_DayMaxLoss,2026-08-06_MaxProfit,2026-08-06_MaxLoss,2026-08-06_MaxDrawdown,2026-08-06_CurrentPnL,2026-08-07_DayMaxProfit,2026-08-07_DayMaxLoss,2026-08-07_MaxProfit,2026-08-07_MaxLoss,2026-08-07_MaxDrawdown,2026-08-07_CurrentPnL,2026-08-10_DayMaxProfit,2026-08-10_DayMaxLoss,2026-08-10_MaxProfit,2026-08-10_MaxLoss,2026-08-10_MaxDrawdown,2026-08-10_CurrentPnL,2026-08-11_DayMaxProfit,2026-08-11_DayMaxLoss,2026-08-11_MaxProfit,2026-08-11_MaxLoss,2026-08-11_MaxDrawdown,2026-08-11_CurrentPnL,2026-08-12_DayMaxProfit,2026-08-12_DayMaxLoss,2026-08-12_MaxProfit,2026-08-12_MaxLoss,2026-08-12_MaxDrawdown,2026-08-12_CurrentPnL,2026-08-13_DayMaxProfit,2026-08-13_DayMaxLoss,2026-08-13_MaxProfit,2026-08-13_MaxLoss,2026-08-13_MaxDrawdown,2026-08-13_CurrentPnL,2026-08-14_DayMaxProfit,2026-08-14_DayMaxLoss,2026-08-14_MaxProfit,2026-08-14_MaxLoss,2026-08-14_MaxDrawdown,2026-08-14_CurrentPnL,2026-08-17_DayMaxProfit,2026-08-17_DayMaxLoss,2026-08-17_MaxProfit,2026-08-17_MaxLoss,2026-08-17_MaxDrawdown,2026-08-17_CurrentPnL,2026-08-18_DayMaxProfit,2026-08-18_DayMaxLoss,2026-08-18_MaxProfit,2026-08-18_MaxLoss,2026-08-18_MaxDrawdown,2026-08-18_CurrentPnL,2026-08-19_DayMaxProfit,2026-08-19_DayMaxLoss,2026-08-19_MaxProfit,2026-08-19_MaxLoss,2026-08-19_MaxDrawdown,2026-08-19_CurrentPnL,2026-08-20_DayMaxProfit,2026-08-20_DayMaxLoss,2026-08-20_MaxProfit,2026-08-20_MaxLoss,2026-08-20_MaxDrawdown,2026-08-20_CurrentPnL,2026-08-21_DayMaxProfit,2026-08-21_DayMaxLoss,2026-08-21_MaxProfit,2026-08-21_MaxLoss,2026-08-21_MaxDrawdown,2026-08-21_CurrentPnL,2026-08-24_DayMaxProfit,2026-08-24_DayMaxLoss,2026-08-24_MaxProfit,2026-08-24_MaxLoss,2026-08-24_MaxDrawdown,2026-08-24_CurrentPnL,2026-08-25_DayMaxProfit,2026-08-25_DayMaxLoss,2026-08-25_MaxProfit,2026-08-25_MaxLoss,2026-08-25_MaxDrawdown,2026-08-25_CurrentPnL,2026-08-26_DayMaxProfit,2026-08-26_DayMaxLoss,2026-08-26_MaxProfit,2026-08-26_MaxLoss,2026-08-26_MaxDrawdown,2026-08-26_CurrentPnL,2026-08-27_DayMaxProfit,2026-08-27_DayMaxLoss,2026-08-27_MaxProfit,2026-08-27_MaxLoss,2026-08-27_MaxDrawdown,2026-08-27_CurrentPnL,2026-08-28_DayMaxProfit,2026-08-28_DayMaxLoss,2026-08-28_MaxProfit,2026-08-28_MaxLoss,2026-08-28_MaxDrawdown,2026-08-28_CurrentPnL,2026-08-31_DayMaxProfit,2026-08-31_DayMaxLoss,2026-08-31_MaxProfit,2026-08-31_MaxLoss,2026-08-31_MaxDrawdown,2026-08-31_CurrentPnL,2026-09-01_DayMaxProfit,2026-09-01_DayMaxLoss,2026-09-01_MaxProfit,2026-09-01_MaxLoss,2026-09-01_MaxDrawdown,2026-09-01_CurrentPnL,2026-09-02_DayMaxProfit,2026-09-02_DayMaxLoss,2026-09-02_MaxProfit,2026-09-02_MaxLoss,2026-09-02_MaxDrawdown,2026-09-02_CurrentPnL,2026-09-03_DayMaxProfit,2026-09-03_DayMaxLoss,2026-09-03_MaxProfit,2026-09-03_MaxLoss,2026-09-03_MaxDrawdown,2026-09-03_CurrentPnL,2026-09-04_DayMaxProfit,2026-09-04_DayMaxLoss,2026-09-04_MaxProfit,2026-09-04_MaxLoss,2026-09-04_MaxDrawdown,2026-09-04_CurrentPnL
BFUTILITIE,Sell,633.95,662.0,728.75,555.61,TP Hit,555.61,2026-08-07,10.51,8.51,10.51,8.51,-2.00,10.32,12.30,9.22,12.30,8.51,-3.08,11.54,11.98,10.88,12.30,8.51,-3.08,11.64,12.36,10.56,12.36,8.51,-3.08,12.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSOFT,Sell,289.05,300.79998779296875,316.6,277.46,SL Hit,324.8,2026-08-04,-12.37,-12.37,-12.37,-12.37,-12.37,-12.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARBORUNIV,Buy,1063.66,1047.5,1003.23,1246.96,Open,,,3.40,1.07,3.40,1.07,-2.33,1.40,2.66,0.30,3.40,0.30,-3.10,1.70,2.93,0.14,3.40,0.14,-3.26,0.51,4.81,-0.43,4.81,-0.43,-5.24,3.13,7.05,1.32,7.05,-0.43,-5.73,5.39,11.41,3.78,11.41,-0.43,-7.62,10.35,12.44,7.80,12.44,-0.43,-7.62,8.51,12.07,6.41,12.44,-0.43,-7.62,11.37,10.86,6.45,12.44,-0.43,-7.62,8.27,8.56,5.00,12.44,-0.43,-7.62,5.55,8.00,5.19,12.44,-0.43,-7.62,5.86,6.22,1.95,12.44,-0.43,-10.49,2.21,7.37,1.67,12.44,-0.43,-10.77,6.95,13.48,5.92,13.48,-0.43,-10.77,9.98,10.39,5.06,13.48,-0.43,-10.77,5.50,6.17,3.48,13.48,-0.43,-10.77,4.05,5.85,3.52,13.48,-0.43,-10.77,3.95,5.22,3.42,13.48,-0.43,-10.77,3.72,5.77,2.19,13.48,-0.43,-11.29,5.00,6.70,2.99,13.48,-0.43,-11.29,4.04,5.85,2.57,13.48,-0.43,-11.29,3.46,4.13,0.46,13.48,-0.43,-13.02,0.74,2.36,0.60,13.48,-0.43,-13.02,1.35,7.26,0.59,13.48,-0.43,-13.02,6.29
COCKERILL,Sell,9552.0,9653.0,10534.7,8632.8,TP Hit,8624,2026-08-14,7.61,4.43,7.61,4.43,-3.18,5.89,7.13,5.32,7.61,4.43,-3.18,6.86,7.13,-1.81,7.61,-1.81,-9.42,0.94,0.55,-6.05,7.61,-6.05,-13.66,-0.87,1.59,-4.27,7.61,-6.05,-13.66,0.28,0.64,-2.53,7.61,-6.05,-13.66,-1.15,-0.53,-3.44,7.61,-6.05,-13.66,-1.48,-1.64,-9.48,7.61,-9.48,-17.09,-5.75,9.72,9.72,9.72,-9.48,-17.09,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPPSTMNDS,Sell,389.04,405.63059612483016,431.67,350.6,SL Hit,431.67,2026-08-17,2.38,-0.50,2.38,-0.50,-2.88,0.24,0.01,-7.91,2.38,-7.91,-10.29,-3.02,-2.82,-7.19,2.38,-7.91,-10.29,-4.40,-3.60,-6.83,2.38,-7.91,-10.29,-4.80,-2.96,-5.22,2.38,-7.91,-10.29,-3.28,-0.85,-4.46,2.38,-7.91,-10.29,-1.36,1.10,-1.44,2.38,-7.91,-10.29,-0.25,0.13,-2.78,2.38,-7.91,-10.29,-1.48,-0.29,-9.62,2.38,-9.62,-12.00,-8.01,-4.57,-10.96,2.38,-10.96,-13.34,-10.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOVARTIND,Sell,1617.6,1668.0,1796.58,1369.24,Open,,,0.58,-2.44,0.58,-2.44,-3.02,-0.27,0.74,-1.94,0.74,-2.44,-3.02,-1.07,3.81,-3.96,3.81,-3.96,-7.76,0.49,1.72,-1.07,3.81,-3.96,-7.76,0.49,1.71,-1.08,3.81,-3.96,-7.76,0.63,2.81,-0.08,3.81,-3.96,-7.76,1.48,2.07,-0.77,3.81,-3.96,-7.76,1.60,4.74,0.86,4.74,-3.96,-7.76,4.28,4.28,-3.55,4.74,-3.96,-8.29,2.17,2.57,-0.62,4.74,-3.96,-8.29,1.76,2.39,0.97,4.74,-3.96,-8.29,1.30,5.59,0.04,5.59,-3.96,-8.29,5.31,8.75,2.64,8.75,-3.96,-8.29,8.37,13.33,6.65,13.33,-3.96,-8.29,12.28,12.43,4.61,13.33,-3.96,-8.72,7.13,8.86,7.04,13.33,-3.96,-8.72,8.12,8.44,7.27,13.33,-3.96,-8.72,7.88,9.67,6.96,13.33,-3.96,-8.72,7.88,9.05,7.64,13.33,-3.96,-8.72,8.12,8.51,2.51,13.33,-3.96,-10.82,3.91,4.70,-0.19,13.33,-3.96,-13.52,2.19,3.55,0.22,13.33,-3.96,-13.52,1.00,1.98,-0.20,13.33,-3.96,-13.53,0.22,0.17,-2.93,13.33,-3.96,-16.26,-1.80
