Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
ARROWGREEN,Sell,591.0,598.0,653.28,495.46
GARFIBRES,Sell,689.05,690.9000095502897,718.01,631.42
GLOBAL,Buy,102.03,101.77,96.7,107.72
RAYMONDLSL,Sell,755.25,771.0787546972134,827.88,733.61
RUDRA,Buy,17.73,17.61,16.7,23.96
