Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
CHENNPETRO,Sell,1270.3,1285.9232571163486,1354.62,1157.45
FUSION,Sell,208.93,211.8000030517578,228.68,202.75
PAYTM,Sell,1400.0,1436.0,1484.04,1287.13
PIGL,Sell,110.62,111.0,119.39,103.04
