Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
CHENNPETRO,Sell,1379.5,1418.0,1517.77,1157.45
FUSION,Sell,203.78,213.1699981689453,234.88,202.75
LUMAXIND,Sell,5966.0,6069.5,6400.65,5390.58
PATELENG,Sell,29.19,30.3799991607666,31.53,27.71
SIMPLEXINF,Sell,252.31,257.2099914550781,280.55,239.02
SKMEGGPROD,Sell,257.38,263.0,287.44,239.55
UFLEX,Sell,497.75,498.29998779296875,525.46,477.2
