Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice
IFBIND,Sell,1440.9,1449.5999755859375,1517.01,1353.82
PASUPTAC,Sell,59.67,62.29999923706055,65.49,58.73
VSSL,Sell,330.59,331.4282755511589,359.18,300.08
