Symbol,Buy/Sell,CBT,Entry,Stoploss,TargetPrice,Status,ExitPrice,ExitDate,2026-08-04_DayMaxProfit,2026-08-04_DayMaxLoss,2026-08-04_MaxProfit,2026-08-04_MaxLoss,2026-08-04_MaxDrawdown,2026-08-04_CurrentPnL,2026-08-05_DayMaxProfit,2026-08-05_DayMaxLoss,2026-08-05_MaxProfit,2026-08-05_MaxLoss,2026-08-05_MaxDrawdown,2026-08-05_CurrentPnL,2026-08-06_DayMaxProfit,2026-08-06_DayMaxLoss,2026-08-06_MaxProfit,2026-08-06_MaxLoss,2026-08-06_MaxDrawdown,2026-08-06_CurrentPnL,2026-08-07_DayMaxProfit,2026-08-07_DayMaxLoss,2026-08-07_MaxProfit,2026-08-07_MaxLoss,2026-08-07_MaxDrawdown,2026-08-07_CurrentPnL,2026-08-10_DayMaxProfit,2026-08-10_DayMaxLoss,2026-08-10_MaxProfit,2026-08-10_MaxLoss,2026-08-10_MaxDrawdown,2026-08-10_CurrentPnL,2026-08-11_DayMaxProfit,2026-08-11_DayMaxLoss,2026-08-11_MaxProfit,2026-08-11_MaxLoss,2026-08-11_MaxDrawdown,2026-08-11_CurrentPnL,2026-08-12_DayMaxProfit,2026-08-12_DayMaxLoss,2026-08-12_MaxProfit,2026-08-12_MaxLoss,2026-08-12_MaxDrawdown,2026-08-12_CurrentPnL,2026-08-13_DayMaxProfit,2026-08-13_DayMaxLoss,2026-08-13_MaxProfit,2026-08-13_MaxLoss,2026-08-13_MaxDrawdown,2026-08-13_CurrentPnL,2026-08-14_DayMaxProfit,2026-08-14_DayMaxLoss,2026-08-14_MaxProfit,2026-08-14_MaxLoss,2026-08-14_MaxDrawdown,2026-08-14_CurrentPnL,2026-08-17_DayMaxProfit,2026-08-17_DayMaxLoss,2026-08-17_MaxProfit,2026-08-17_MaxLoss,2026-08-17_MaxDrawdown,2026-08-17_CurrentPnL,2026-08-18_DayMaxProfit,2026-08-18_DayMaxLoss,2026-08-18_MaxProfit,2026-08-18_MaxLoss,2026-08-18_MaxDrawdown,2026-08-18_CurrentPnL,2026-08-19_DayMaxProfit,2026-08-19_DayMaxLoss,2026-08-19_MaxProfit,2026-08-19_MaxLoss,2026-08-19_MaxDrawdown,2026-08-19_CurrentPnL,2026-08-20_DayMaxProfit,2026-08-20_DayMaxLoss,2026-08-20_MaxProfit,2026-08-20_MaxLoss,2026-08-20_MaxDrawdown,2026-08-20_CurrentPnL,2026-08-21_DayMaxProfit,2026-08-21_DayMaxLoss,2026-08-21_MaxProfit,2026-08-21_MaxLoss,2026-08-21_MaxDrawdown,2026-08-21_CurrentPnL,2026-08-24_DayMaxProfit,2026-08-24_DayMaxLoss,2026-08-24_MaxProfit,2026-08-24_MaxLoss,2026-08-24_MaxDrawdown,2026-08-24_CurrentPnL,2026-08-25_DayMaxProfit,2026-08-25_DayMaxLoss,2026-08-25_MaxProfit,2026-08-25_MaxLoss,2026-08-25_MaxDrawdown,2026-08-25_CurrentPnL,2026-08-26_DayMaxProfit,2026-08-26_DayMaxLoss,2026-08-26_MaxProfit,2026-08-26_MaxLoss,2026-08-26_MaxDrawdown,2026-08-26_CurrentPnL,2026-08-27_DayMaxProfit,2026-08-27_DayMaxLoss,2026-08-27_MaxProfit,2026-08-27_MaxLoss,2026-08-27_MaxDrawdown,2026-08-27_CurrentPnL,2026-08-28_DayMaxProfit,2026-08-28_DayMaxLoss,2026-08-28_MaxProfit,2026-08-28_MaxLoss,2026-08-28_MaxDrawdown,2026-08-28_CurrentPnL,2026-08-31_DayMaxProfit,2026-08-31_DayMaxLoss,2026-08-31_MaxProfit,2026-08-31_MaxLoss,2026-08-31_MaxDrawdown,2026-08-31_CurrentPnL,2026-09-01_DayMaxProfit,2026-09-01_DayMaxLoss,2026-09-01_MaxProfit,2026-09-01_MaxLoss,2026-09-01_MaxDrawdown,2026-09-01_CurrentPnL,2026-09-02_DayMaxProfit,2026-09-02_DayMaxLoss,2026-09-02_MaxProfit,2026-09-02_MaxLoss,2026-09-02_MaxDrawdown,2026-09-02_CurrentPnL,2026-09-03_DayMaxProfit,2026-09-03_DayMaxLoss,2026-09-03_MaxProfit,2026-09-03_MaxLoss,2026-09-03_MaxDrawdown,2026-09-03_CurrentPnL,2026-09-04_DayMaxProfit,2026-09-04_DayMaxLoss,2026-09-04_MaxProfit,2026-09-04_MaxLoss,2026-09-04_MaxDrawdown,2026-09-04_CurrentPnL
ICEMAKE,Sell,853.95,886.0,935.06,798.34,TP Hit,798.34,2026-08-14,4.04,2.10,4.04,2.10,-1.94,3.88,4.48,3.22,4.48,2.10,-1.94,4.23,5.15,2.34,5.15,2.10,-2.81,3.03,4.33,2.34,5.15,2.10,-2.81,3.95,4.68,1.98,5.15,1.98,-3.17,4.27,5.50,2.98,5.50,1.98,-3.17,4.98,4.98,2.23,5.50,1.98,-3.27,2.97,5.15,2.34,5.50,1.98,-3.27,4.98,6.51,5.38,6.51,1.98,-3.27,6.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOBIKWIK,Buy,205.48,203.9,194.93,224.71,SL Hit,194.93,2026-08-20,5.51,-0.38,5.51,-0.38,-5.89,0.24,0.93,-1.45,5.51,-1.45,-6.96,-1.05,1.05,-1.21,5.51,-1.45,-6.96,-0.51,-0.24,-2.77,5.51,-2.77,-8.28,-2.52,1.91,-2.51,5.51,-2.77,-8.28,0.58,4.39,-0.11,5.51,-2.77,-8.28,3.27,3.73,0.30,5.51,-2.77,-8.28,0.74,0.83,-1.18,5.51,-2.77,-8.28,-0.89,1.13,-1.64,5.51,-2.77,-8.28,-1.10,-0.71,-2.40,5.51,-2.77,-8.28,-1.29,-0.54,-3.40,5.51,-3.40,-8.91,-3.16,-1.93,-5.10,5.51,-5.10,-10.61,-4.80,-3.45,-5.13,5.51,-5.13,-10.64,-5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PREMIERENE,Buy,1024.7,1021.0,972.97,1105.42,Open,,,2.86,-0.15,2.86,-0.15,-3.01,1.13,2.07,0.61,2.86,-0.15,-3.01,1.88,2.00,0.52,2.86,-0.15,-3.01,1.66,3.74,-0.26,3.74,-0.26,-4.00,2.20,3.28,1.39,3.74,-0.26,-4.00,1.89,2.78,0.83,3.74,-0.26,-4.00,2.47,3.05,-0.32,3.74,-0.32,-4.06,0.14,1.40,0.41,3.74,-0.32,-4.06,1.08,1.38,-0.95,3.74,-0.95,-4.69,-0.72,0.30,-1.14,3.74,-1.14,-4.88,-0.90,0.51,-1.38,3.74,-1.38,-5.12,-0.98,-0.14,-2.22,3.74,-2.22,-5.96,-2.22,2.43,-1.68,3.74,-2.22,-5.96,1.49,4.66,2.05,4.66,-2.22,-5.96,2.76,3.53,-0.12,4.66,-2.22,-5.96,0.52,1.10,-0.65,4.66,-2.22,-5.96,1.10,1.49,-4.15,4.66,-4.15,-8.81,-1.92,-0.46,-3.86,4.66,-4.15,-8.81,-2.41,-0.56,-5.05,4.66,-5.05,-9.71,-1.05,1.13,-2.63,4.66,-5.05,-9.71,1.13,0.40,-1.33,4.66,-5.05,-9.71,-1.15,-1.15,-2.61,4.66,-5.05,-9.71,-2.41,-1.12,-2.89,4.66,-5.05,-9.71,-1.63,-1.55,-2.80,4.66,-5.05,-9.71,-2.22
SIGNPOST,Buy,301.3,294.0,272.75,315.09,SL Hit,272.75,2026-08-04,-5.11,-9.48,-5.11,-9.48,-9.48,-9.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATACOMM,Buy,1800.7,1765.7,1615.99,1879.59,Open,,,-0.93,-2.69,-0.93,-2.69,-2.69,-1.23,-0.98,-4.20,-0.93,-4.20,-4.20,-2.94,-2.51,-4.40,-0.93,-4.40,-4.40,-3.62,-2.04,-3.93,-0.93,-4.40,-4.40,-2.53,-0.94,-3.68,-0.93,-4.40,-4.40,-3.40,-2.32,-5.30,-0.93,-5.30,-5.30,-3.03,-2.59,-5.07,-0.93,-5.30,-5.30,-3.58,-1.18,-4.06,-0.93,-5.30,-5.30,-2.36,-1.98,-4.79,-0.93,-5.30,-5.30,-4.59,-3.54,-6.37,-0.93,-6.37,-6.37,-4.93,-5.08,-6.59,-0.93,-6.59,-6.59,-6.16,-5.71,-8.21,-0.93,-8.21,-8.21,-7.81,-5.36,-7.23,-0.93,-8.21,-8.21,-6.84,-6.50,-8.37,-0.93,-8.37,-8.37,-8.07,-5.64,-8.20,-0.93,-8.37,-8.37,-6.23,-4.99,-6.85,-0.93,-8.37,-8.37,-5.60,-5.23,-8.91,-0.93,-8.91,-8.91,-8.41,-5.28,-8.84,-0.93,-8.91,-8.91,-6.17,-5.37,-6.81,-0.93,-8.91,-8.91,-5.89,-3.76,-6.15,-0.93,-8.91,-8.91,-4.29,-3.10,-5.15,-0.93,-8.91,-8.91,-3.72,-3.76,-6.03,-0.93,-8.91,-8.91,-5.04,-4.34,-6.43,-0.93,-8.91,-8.91,-5.79,-2.09,-5.79,-0.93,-8.91,-8.91,-2.48
